seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,Dets,GT_Dets,IDs,GT_IDs
02678d04-cc9f-3148-9f95-1ba66347dff9,0.31622776601683794,0.9007436388745054,0.2848401486751623,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.0,0.2995841993843728,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.18947368421052635,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.47368421052631576,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.18947368421052635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9473684210526315,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.47368421052631576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9473684210526315,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,0.9007436388745054,1.0,0.9059676578811103,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.0,0.2995841993843728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9473684210526315,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.2,0.9007436388745054,0.2,0.2,1.0,0.0,0.3333333333333333,0.6666666666666666,0.18014872777490107,0.3333333333333333,0.0,0.2,0.9007436388745054,1,4,0,0,0,1,2,0.0,16,1,5,1,3
02a00399-3857-444e-8db3-a8f58489c394,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
04994d08-156c-3018-9717-ba0e29be8153,0.5532370610349437,0.8698375967749816,0.4812263956174893,0.5532370610349437,0.5483071635451009,0.5483071635451009,0.5483071635451009,0.5483071635451009,0.5483071635451009,0.5483071635451009,0.5483071635451009,0.5377939147124545,0.5357224626600579,0.5357224626600579,0.5311120517289889,0.5290637767873358,0.5123751991179919,0.48210095530453123,0.46308443400596133,0.4221417727552464,0.28515189822549847,0.09876608140637903,0.49075906395869234,0.43317972350230416,0.42660550458715596,0.42660550458715596,0.42660550458715596,0.42660550458715596,0.42660550458715596,0.42660550458715596,0.42660550458715596,0.4200913242009132,0.41363636363636364,0.41363636363636364,0.4072398190045249,0.4009009009009009,0.38839285714285715,0.36403508771929827,0.3463203463203463,0.31223628691983124,0.19615384615384615,0.05782312925170068,0.3757833989736496,0.7065687267814926,0.7047277692438981,0.7047277692438981,0.7047277692438981,0.7047277692438981,0.7047277692438981,0.7047277692438981,0.7047277692438981,0.6884748102139406,0.6938426652712367,0.6938426652712367,0.6926631393298059,0.6981986802211522,0.6759350483488415,0.6384585962899215,0.6192162698412698,0.5707333957333957,0.41452975129445707,0.16869960105254223,0.6418030386503463,0.5766871165644172,0.5705521472392638,0.5705521472392638,0.5705521472392638,0.5705521472392638,0.5705521472392638,0.5705521472392638,0.5705521472392638,0.5644171779141104,0.558282208588957,0.558282208588957,0.5521472392638037,0.5460122699386503,0.5337423312883436,0.50920245398773,0.49079754601226994,0.4539877300613497,0.3128834355828221,0.10429447852760736,0.5134000645786245,0.6351351351351351,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.6283783783783784,0.6216216216216216,0.6148648648648649,0.6148648648648649,0.6081081081081081,0.6013513513513513,0.5878378378378378,0.5608108108108109,0.5405405405405406,0.5,0.34459459459459457,0.11486486486486487,0.5654338549075392,0.7832826747720365,0.780952380952381,0.780952380952381,0.780952380952381,0.780952380952381,0.780952380952381,0.780952380952381,0.780952380952381,0.7704192546583851,0.775222396650968,0.775222396650968,0.7727248677248677,0.777661851257357,0.7610563765736181,0.7324727481353988,0.7172321428571429,0.6790218790218792,0.5488328664799254,0.273249299719888,0.7280560747983738,0.8265957446808511,0.8229390681003584,0.8229390681003584,0.8229390681003584,0.8229390681003584,0.8229390681003584,0.8229390681003584,0.8229390681003584,0.8128623188405797,0.8181318681318681,0.8181318681318681,0.8161111111111111,0.8215355805243446,0.8059386973180077,0.7759036144578314,0.7499999999999999,0.7207207207207207,0.592483660130719,0.30392156862745096,0.7696268541777822,0.8698375967749816,0.8783644590884934,0.8783644590884934,0.8783644590884934,0.8783644590884934,0.8783644590884934,0.8783644590884934,0.8783644590884934,0.8833737569151768,0.8878196652169438,0.8878196652169438,0.8914410693963869,0.894458578798665,0.8995894633168126,0.9079910350332515,0.9126695245787619,0.9192217139590968,0.9383530885953948,0.9673091208846242,0.8951808153845523,0.6383330492009719,0.634100892572501,0.634100892572501,0.634100892572501,0.634100892572501,0.634100892572501,0.634100892572501,0.634100892572501,0.6233674754475927,0.6223825315518379,0.6223825315518379,0.6184270693628731,0.6174342444792976,0.6006456097443899,0.5701795190993705,0.5512801698673432,0.5090245168940395,0.3601381578454337,0.13264402330896893,0.5739444813874455,94.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,92.0,91.0,91.0,90.0,89.0,87.0,83.0,80.0,74.0,51.0,17.0,83.6842105263158,69.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,72.0,72.0,73.0,74.0,76.0,80.0,83.0,89.0,112.0,146.0,79.3157894736842,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,57.0,57.0,58.0,59.0,61.0,65.0,68.0,74.0,97.0,131.0,64.3157894736842,0.17177914110429449,0.8806435749295446,0.2331288343558282,0.5705521472392638,0.6283783783783784,0.48717948717948717,0.1794871794871795,0.3333333333333333,0.10368007649354385,0.5980707395498392,3.4375,0.22699386503067484,81.89985246844765,93,70,55,10,19,7,13,18.0,16,148,163,45,39
05fa5048-f355-3274-b565-c0ddc547b315,1.0,0.9163913769648935,0.9163913769648935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.903075871496924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.903075871496924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.903075871496924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.9356725146198831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.9356725146198831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.9356725146198831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.9356725146198831,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9163913769648935,0.9386982727879154,0.9386982727879154,0.9521422885029792,0.9521422885029792,0.967309375418538,0.9251826197636229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8432740427115678,0.8432740427115678,0.7035264706814485,0.7035264706814485,0.3563483225498992,0.9184183868071543,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,4.0,8.421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0,0.5789473684210527,1.0,0.9163913769648935,1.0,1.0,1.0,1.0,0.0,0.0,0.9163913769648935,1.0,0.0,1.0,8.247522392684042,9,0,0,0,1,0,0,0.0,16,9,9,1,1
070bbf42-31d3-3aa9-aca4-c262afc9077d,0.7150243917020644,0.8676421955140098,0.6203853330624485,0.7150243917020644,0.7113678027441169,0.7113678027441169,0.7113678027441169,0.7113678027441169,0.7113678027441169,0.7113678027441169,0.7113678027441169,0.7113678027441169,0.7113678027441169,0.7113678027441169,0.689312529949128,0.689312529949128,0.6664396304288842,0.6664396304288842,0.6429666279489821,0.5160163470970118,0.3146388326281341,0.11493047119460185,0.6383557378298942,0.584070796460177,0.5701754385964912,0.5701754385964912,0.5701754385964912,0.5701754385964912,0.5701754385964912,0.5701754385964912,0.5701754385964912,0.5701754385964912,0.5701754385964912,0.5701754385964912,0.5431034482758621,0.5431034482758621,0.5169491525423728,0.5169491525423728,0.49166666666666664,0.366412213740458,0.19333333333333333,0.05917159763313609,0.5008691681807976,0.875338886702523,0.8875235875235874,0.8875235875235874,0.8875235875235874,0.8875235875235874,0.8875235875235874,0.8875235875235874,0.8875235875235874,0.8875235875235874,0.8875235875235874,0.8875235875235874,0.874882612977851,0.874882612977851,0.859159510798855,0.859159510798855,0.8408259348937316,0.7267030423280424,0.5120565258496292,0.22323232323232323,0.8169198334629231,0.6055045871559633,0.5963302752293578,0.5963302752293578,0.5963302752293578,0.5963302752293578,0.5963302752293578,0.5963302752293578,0.5963302752293578,0.5963302752293578,0.5963302752293578,0.5963302752293578,0.5779816513761468,0.5779816513761468,0.5596330275229358,0.5596330275229358,0.5412844036697247,0.44036697247706424,0.26605504587155965,0.09174311926605505,0.5359729599227427,0.9428571428571428,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9,0.9,0.8714285714285714,0.8714285714285714,0.8428571428571429,0.6857142857142857,0.4142857142857143,0.14285714285714285,0.8345864661654134,0.9094516594516595,0.9208791208791209,0.9208791208791209,0.9208791208791209,0.9208791208791209,0.9208791208791209,0.9208791208791209,0.9208791208791209,0.9208791208791209,0.9208791208791209,0.9208791208791209,0.907785336356765,0.907785336356765,0.9004683840749415,0.9004683840749415,0.8872074253430186,0.792609126984127,0.6305418719211824,0.3538095238095238,0.8631009609033754,0.9209956709956709,0.9329670329670329,0.9329670329670329,0.9329670329670329,0.9329670329670329,0.9329670329670329,0.9329670329670329,0.9329670329670329,0.9329670329670329,0.9329670329670329,0.9329670329670329,0.9202569916855631,0.9202569916855631,0.9121779859484777,0.9121779859484777,0.8993139628732849,0.8074900793650793,0.6420361247947454,0.36333333333333334,0.8751426029631854,0.8676421955140098,0.8801683537288033,0.8801683537288033,0.8801683537288033,0.8801683537288033,0.8801683537288033,0.8801683537288033,0.8801683537288033,0.8801683537288033,0.8801683537288033,0.8801683537288033,0.8900833975246277,0.8900833975246277,0.896476231339764,0.896476231339764,0.900614048860574,0.9170701852973829,0.9406205764249979,0.9620683796445203,0.8927799042504369,0.7280259000985966,0.727500642762938,0.727500642762938,0.727500642762938,0.727500642762938,0.727500642762938,0.727500642762938,0.727500642762938,0.727500642762938,0.727500642762938,0.727500642762938,0.7111020302384298,0.7111020302384298,0.6934075555930204,0.6934075555930204,0.6746302429916645,0.5656995833831522,0.3691005587556792,0.14310845416795467,0.6612942283520699,66.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,63.0,63.0,61.0,61.0,59.0,48.0,29.0,10.0,58.421052631578945,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,46.0,48.0,48.0,50.0,61.0,80.0,99.0,50.578947368421055,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,9.0,9.0,11.0,22.0,41.0,60.0,11.578947368421053,0.5504587155963303,0.8801683537288033,0.5504587155963303,0.5963302752293578,0.9285714285714286,0.48,0.16,0.36,0.4789994769942405,0.7262569832402235,0.3125,0.5504587155963303,57.21094299237222,65,44,5,0,12,4,9,2.0,16,70,109,16,25
0aa4e8f5-2f9a-39a1-8f80-c2fdde4405a2,0.6674116290922604,0.9418886793162725,0.628627457886031,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.6674116290922604,0.1314684396244359,0.6392040928044802,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.11666666666666667,0.5349041207670338,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.798076923076923,0.14814814814814814,0.7638701454490928,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.25,0.825187969924812,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.1794871794871795,0.592442645074224,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.8277777777777778,0.24353741496598638,0.7970282849982099,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.8910256410256411,0.2684458398744113,0.8582582830703132,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9418886793162725,0.9676789522940995,0.9432460621045792,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.8270827854972765,0.19245008972987526,0.7936810646674134,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,7.0,23.105263157894736,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,21.0,4.894736842105263,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,32.0,15.894736842105264,0.2857142857142857,0.9359984579464591,0.32142857142857145,0.8571428571428571,0.6153846153846154,0.6,0.0,0.4,0.23085582109696492,0.7164179104477612,0.9375,0.32142857142857145,22.463962990715018,24,4,15,1,3,0,2,1.0,16,39,28,5,5
0b5142c1-420b-3fea-9e98-b87327ae22c6,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
